id,isbn,stock,authors,publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4806,553813153,29,Steven Erikson,2006,The Bonehunters,eng,4.42,20359,116,320,2100,7539,12593,https://images.gr-assets.com/books/1399934281m/478951.jpg,https://images.gr-assets.com/books/1399934281s/478951.jpg
4807,988695103,8,Heidi McLaughlin,2012,,eng,4.04,32853,617,1596,6661,13470,13072,https://images.gr-assets.com/books/1353074232m/16119079.jpg,https://images.gr-assets.com/books/1353074232s/16119079.jpg
4808,1477825940,14,Charlie N. Holmberg,2014,The Glass Magician,,3.87,13650,174,1149,6238,9437,5976,https://images.gr-assets.com/books/1410466975m/22341276.jpg,https://images.gr-assets.com/books/1410466975s/22341276.jpg
4809,9380658674,14,Ashwin Sanghi,2010,Chanakya's Chant,eng,3.68,15474,461,1524,4860,6697,3728,https://images.gr-assets.com/books/1327939570m/10098912.jpg,https://images.gr-assets.com/books/1327939570s/10098912.jpg
4810,312265050,88,Norman Mailer,1948,The Naked and the Dead,eng,3.94,18912,358,1059,4375,7826,6294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4811,019516895X,23,James M. McPherson,1988,Battle Cry of Freedom,eng,4.32,19132,265,555,2404,6214,10888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4812,307162346,5,"Michael Teitelbaum, Sue DiCicco",1989,The Little Mermaid (Little Golden Storybook),,4.36,21994,323,756,3161,4231,13608,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4813,044661761X,60,"James Patterson, Andrew Gross",2005,Lifeguard,,3.76,20053,286,1396,6763,7906,5262,https://images.gr-assets.com/books/1344264201m/86424.jpg,https://images.gr-assets.com/books/1344264201s/86424.jpg
4814,038573882X,19,Rob Buyea,2010,,eng,4.34,20632,244,525,2713,6883,12142,https://images.gr-assets.com/books/1320456974m/7783920.jpg,https://images.gr-assets.com/books/1320456974s/7783920.jpg
4815,330398059,45,Judy Blume,1974,Blubber,en-GB,3.78,25402,486,1685,8274,9879,7138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4816,61783196,21,Jeaniene Frost,2011,"One Grave at a Time (Night Huntress, #6)",eng,4.25,34506,168,934,5778,13344,17370,https://images.gr-assets.com/books/1315175727m/7954556.jpg,https://images.gr-assets.com/books/1315175727s/7954556.jpg
4817,1937053164,21,Jennifer L. Armentrout,2013,Apollyon,eng,4.4,31942,221,740,3490,10240,19350,https://images.gr-assets.com/books/1350101819m/9897164.jpg,https://images.gr-assets.com/books/1350101819s/9897164.jpg
4818,7288387,38,Lindsey Kelk,2009,I Heart New York,en-US,3.84,19491,716,1673,4895,5984,7197,https://images.gr-assets.com/books/1276963692m/6202661.jpg,https://images.gr-assets.com/books/1276963692s/6202661.jpg
4819,545040523,32,Meg Cabot,2008,Airhead ,eng,3.77,32457,875,2861,9350,11142,9873,https://images.gr-assets.com/books/1260574610m/2213324.jpg,https://images.gr-assets.com/books/1260574610s/2213324.jpg
4820,452281458,48,"A.N. Roquelaure, Anne Rice",1985,"Beauty's Release (Sleeping Beauty, #3)",eng,3.71,22424,1218,2541,6190,6212,7879,https://images.gr-assets.com/books/1167595462m/25190.jpg,https://images.gr-assets.com/books/1167595462s/25190.jpg
4821,152063846,29,Beth Fantaskey,2000,Jessica's Guide to Dating on the Dark Side,en-US,3.85,32763,1142,2833,8503,10877,12126,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4822,871401525,6,E.E. Cummings,1991,E.E. Cummings: Complete Poems 1904-1962,eng,4.35,18662,203,429,2315,5491,10376,https://images.gr-assets.com/books/1355093052m/26596.jpg,https://images.gr-assets.com/books/1355093052s/26596.jpg
4823,609610570,37,"Larry Bossidy, Ram Charan, Charles Burck",2009,,en-US,3.83,18065,502,1362,4635,6322,5724,https://images.gr-assets.com/books/1350857284m/1635.jpg,https://images.gr-assets.com/books/1350857284s/1635.jpg
4824,393240231,23,Caitlin Doughty,2014,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,eng,4.04,10979,550,941,3694,8369,8115,https://images.gr-assets.com/books/1416181987m/20663702.jpg,https://images.gr-assets.com/books/1416181987s/20663702.jpg
4825,399156585,47,Daniel Silva,2010,The Rembrandt Affair,eng,4.26,18957,121,326,2868,8829,9629,https://images.gr-assets.com/books/1360176576m/7096123.jpg,https://images.gr-assets.com/books/1360176576s/7096123.jpg
4826,,182,H.P. Lovecraft,1928,The Call of Cthulhu,eng,4.05,17199,285,959,4341,8054,8181,https://images.gr-assets.com/books/1377787655m/15730101.jpg,https://images.gr-assets.com/books/1377787655s/15730101.jpg
4827,61147974,63,"Joe Hill, Christopher Golden",2005,20th Century Ghosts,en-US,3.95,21987,538,1275,5254,9463,8253,https://images.gr-assets.com/books/1388224829m/373915.jpg,https://images.gr-assets.com/books/1388224829s/373915.jpg
4828,375724508,45,David Mitchell,1999,Ghostwritten,eng,4.06,17900,181,793,3703,9341,7160,https://images.gr-assets.com/books/1320415093m/6819.jpg,https://images.gr-assets.com/books/1320415093s/6819.jpg
4829,,16,Simon Wood,2015,The One That Got Away,eng,3.77,17367,393,1233,5036,6730,4495,https://images.gr-assets.com/books/1421800005m/21219083.jpg,https://images.gr-assets.com/books/1421800005s/21219083.jpg
4830,159514322X,27,Richelle Mead,2015,The Ruby Circle,eng,4.22,29260,287,1123,5153,10792,15535,https://images.gr-assets.com/books/1409815340m/8709528.jpg,https://images.gr-assets.com/books/1409815340s/8709528.jpg
4831,316114278,25,Grace Lin,2009,Where the Mountain Meets the Moon,eng,4.24,24371,412,847,3501,8419,12499,https://images.gr-assets.com/books/1344265026m/5983694.jpg,https://images.gr-assets.com/books/1344265026s/5983694.jpg
4832,087923573X,60,Arthur Ransome,1930,Swallows and Amazons,eng,3.98,21716,642,1298,4729,7511,8871,https://images.gr-assets.com/books/1277148503m/125190.jpg,https://images.gr-assets.com/books/1277148503s/125190.jpg
4833,1402245793,17,Olivia Cunning,2011,Rock Hard,eng,4.11,35676,464,1612,6583,13099,15450,https://images.gr-assets.com/books/1295759548m/9442157.jpg,https://images.gr-assets.com/books/1295759548s/9442157.jpg
4834,,39,Caitlin Moran,2014,How to Build a Girl,eng,3.69,16981,652,1846,5934,8198,4847,https://images.gr-assets.com/books/1410131752m/20525628.jpg,https://images.gr-assets.com/books/1410131752s/20525628.jpg
4835,9793062924,7,Andrea Hirata,2006,Sang Pemimpi,ind,4.09,12998,115,470,2621,5115,5184,https://images.gr-assets.com/books/1489733383m/1407874.jpg,https://images.gr-assets.com/books/1489733383s/1407874.jpg
4836,743250621,32,A.J. Jacobs,2004,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,eng,3.77,22226,363,1599,6470,9528,5296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4837,525953078,43,Lisa Gardner,2013,,eng,4.05,19016,204,671,4257,10159,7395,https://images.gr-assets.com/books/1348273633m/15811495.jpg,https://images.gr-assets.com/books/1348273633s/15811495.jpg
4838,1400047463,37,Chris Bohjalian,2007,The Double Bind,eng,3.62,22067,783,2346,6910,8931,4803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4839,312642695,18,Mary Kay Andrews,2011,,en-US,3.78,20723,304,1417,6893,9075,5477,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4840,7563035,53,S.K. Tremayne,2015,The Ice Twins,eng,3.68,16718,682,2138,6540,8485,5383,https://images.gr-assets.com/books/1415872674m/23553419.jpg,https://images.gr-assets.com/books/1415872674s/23553419.jpg
4841,1455549002,36,J.A. Redmerski,2013,The Edge of Always,eng,4.02,17532,513,1839,6702,11539,12525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4842,452284449,60,Tracy Chevalier,1997,The Virgin Blue,eng,3.65,23484,448,2266,7840,9042,5119,https://images.gr-assets.com/books/1395581883m/2873.jpg,https://images.gr-assets.com/books/1395581883s/2873.jpg
4843,1400069807,39,Michael Moss,2013,Salt Sugar Fat: How the Food Giants Hooked Us ,eng,3.98,18542,407,876,4094,8465,6613,https://images.gr-assets.com/books/1361919312m/15797397.jpg,https://images.gr-assets.com/books/1361919312s/15797397.jpg
4844,152020683,34,"Edward Eager, N.M. Bodecker",1954,Half Magic,en-US,3.94,28580,507,1478,7170,10600,9964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4845,1594744548,22,"Steve Hockensmith, Jane Austen, Patrick Arrasmith",2007,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",eng,3.47,20207,2092,2269,5514,5637,5325,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4846,553807242,46,Lisa Gardner,2010,Live To Tell,eng,4.18,21984,123,417,3923,10647,9443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4847,688128971,30,Kevin Henkes,1996,Lilly's Purple Plastic Purse,,4.2,24247,363,1027,4189,6699,12104,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4848,140143505,64,Helene Hanff,1970,"84, Charing Cross Road",eng,4.19,26899,163,779,4650,11589,12336,https://images.gr-assets.com/books/1287338794m/368916.jpg,https://images.gr-assets.com/books/1287338794s/368916.jpg
4849,,9,J.R. Ward,2008,,eng,4.51,32178,71,442,3034,8381,20636,https://images.gr-assets.com/books/1272994722m/5153799.jpg,https://images.gr-assets.com/books/1272994722s/5153799.jpg
4850,553351397,43,"Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV",1990,Peace Is Every Step: The Path of Mindfulness in Everyday Life,eng,4.34,19152,145,400,2396,6295,10280,https://images.gr-assets.com/books/1320544155m/14572.jpg,https://images.gr-assets.com/books/1320544155s/14572.jpg
4851,,15,Kyousuke Motomi,2007,電撃デイジー 1,ind,4.3,20880,396,793,3035,5564,12344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4852,1501117203,19,Anna Kendrick,2016,Scrappy Little Nobody,eng,3.91,28719,275,1415,7792,14453,8675,https://images.gr-assets.com/books/1469410391m/29868610.jpg,https://images.gr-assets.com/books/1469410391s/29868610.jpg
4853,,11,Robert Masello,2015,,en-US,3.58,19019,589,1955,6145,6690,3764,https://images.gr-assets.com/books/1434549503m/24429934.jpg,https://images.gr-assets.com/books/1434549503s/24429934.jpg
4854,385608020,16,Kate Atkinson,2010,"Started Early, Took My Dog",eng,3.89,21662,431,1181,5849,11170,6803,https://images.gr-assets.com/books/1273446011m/7307795.jpg,https://images.gr-assets.com/books/1273446011s/7307795.jpg
4855,930289447,19,"Jim Starlin, Jim Aparo, Mike DeCarlo",1988,Batman: A Death in the Family,eng,4.05,19765,244,1068,4259,6280,8172,https://images.gr-assets.com/books/1327940363m/107032.jpg,https://images.gr-assets.com/books/1327940363s/107032.jpg
4856,1400069599,51,Colum McCann,2013,TransAtlantic,eng,3.81,18065,453,1370,4914,8149,5155,https://images.gr-assets.com/books/1367929787m/16085517.jpg,https://images.gr-assets.com/books/1367929787s/16085517.jpg
4857,61783161,27,Jeaniene Frost,2010,Eternal Kiss of Darkness,en-GB,4.21,31967,192,923,5674,12556,15606,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4858,743571355,50,Lisa Lutz,2007,The Spellman Files,eng,3.88,23788,605,1611,6457,11021,8112,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4859,425165582,25,Clive Barker,1984,Books of Blood: Volumes 1-3,eng,4.16,20228,256,726,3560,7252,9135,https://images.gr-assets.com/books/1306747123m/32626.jpg,https://images.gr-assets.com/books/1306747123s/32626.jpg
4860,60763892,63,James Rollins,2007,The Judas Strain,eng,4.15,20976,143,572,3921,9502,9005,https://images.gr-assets.com/books/1367267369m/294046.jpg,https://images.gr-assets.com/books/1367267369s/294046.jpg
4861,785263713,17,Donald Miller,2000,Searching for God Knows What,en-US,3.92,19383,432,1096,4533,7128,6507,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4862,60256710,15,Shel Silverstein,1976,The Missing Piece,,4.27,21207,199,694,3306,6596,11254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4863,61006629,92,Robert   Harris,1992,Fatherland,eng,3.96,18917,149,905,5294,10674,6540,https://images.gr-assets.com/books/1261912137m/56842.jpg,https://images.gr-assets.com/books/1261912137s/56842.jpg
4864,525951571,25,Daniel Suarez,2010,Freedom™,en-US,4.27,12456,114,508,2635,7489,9346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4865,60088877,119,Thornton Wilder,1927,The Bridge of San Luis Rey,en-US,3.8,22003,490,1799,6443,8370,6759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4866,,267,Fyodor Dostoyevsky,1848,Белые ночи,eng,4.05,13405,195,1016,4708,8823,8543,https://images.gr-assets.com/books/1450699039m/1772910.jpg,https://images.gr-assets.com/books/1450699039s/1772910.jpg
4867,425227723,31,Laurell K. Hamilton,2009,Skin Trade,en-US,3.9,29261,952,2377,6995,9455,11604,https://images.gr-assets.com/books/1310494564m/5215879.jpg,https://images.gr-assets.com/books/1310494564s/5215879.jpg
4868,875793266,115,James E. Talmage,1915,Jesus the Christ: A Study of the Messiah and His Mission according to Holy Scriptures both Ancient and Modern,,4.63,17179,354,241,926,2909,14280,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4869,1570820872,7,Don Ferguson,1994,Disney's the Lion King (Disney Classic Series),en-US,4.49,19553,156,432,2182,3598,13196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4870,141439866,103,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",1849,Shirley ,,3.71,22562,685,1969,7159,8020,6255,https://images.gr-assets.com/books/1422609409m/31168.jpg,https://images.gr-assets.com/books/1422609409s/31168.jpg
4871,515116750,71,Nora Roberts,1995,Born in Ice,en-US,4.13,26219,123,739,5633,10239,11141,https://images.gr-assets.com/books/1388252955m/114129.jpg,https://images.gr-assets.com/books/1388252955s/114129.jpg
4872,1842431021,40,Tom Robbins,2003,Villa Incognito,,3.65,14206,306,1431,5022,5721,3283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4873,374260508,30,Paul Beatty,2015,The Sellout,eng,3.8,21733,862,1983,6288,10625,7370,https://images.gr-assets.com/books/1403430899m/22237161.jpg,https://images.gr-assets.com/books/1403430899s/22237161.jpg
4874,1401202225,12,"Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell",2004,"Fables, Volume 4: March of the Wooden Soldiers",eng,4.29,23624,188,425,2936,9133,11279,https://images.gr-assets.com/books/1327870401m/21325.jpg,https://images.gr-assets.com/books/1327870401s/21325.jpg
4875,804192979,41,"Lee Child, Dick Hill",2016,Night School,eng,3.96,11181,448,1260,6239,11091,8973,https://images.gr-assets.com/books/1478699350m/28077464.jpg,https://images.gr-assets.com/books/1478699350s/28077464.jpg
4876,345515501,62,Tess Gerritsen,2011,The Silent Girl,en-US,4.13,21444,116,597,4619,10822,9364,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4877,7175191,30,Dr. Seuss,1940,Horton Hatches the Egg,eng,4.14,29676,588,1341,5981,8275,14774,https://images.gr-assets.com/books/1408927129m/11301.jpg,https://images.gr-assets.com/books/1408927129s/11301.jpg
4878,,11,Bella Forrest,,,eng,4.01,24757,437,1315,5250,8685,9424,https://images.gr-assets.com/books/1365199807m/17733861.jpg,https://images.gr-assets.com/books/1365199807s/17733861.jpg
4879,62248472,28,"Jenna Miscavige Hill, Lisa Pulitzer",2013,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,eng,3.72,12643,483,1574,6319,8184,4901,https://images.gr-assets.com/books/1354001608m/15827066.jpg,https://images.gr-assets.com/books/1354001608s/15827066.jpg
4880,865163480,306,"Plato, James J. Helm",-390,Απολογία,eng,4.15,18261,301,818,3836,7668,9642,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4881,1563893274,16,"Garth Ennis, Steve Dillon, Penn Jillette",1997,Preacher: Proud Americans,eng,4.27,19451,296,541,2525,6492,9908,https://images.gr-assets.com/books/1309915653m/102953.jpg,https://images.gr-assets.com/books/1309915653s/102953.jpg
4882,307595110,46,Anne Rice,2012,The Wolf Gift,eng,3.52,19008,1359,2821,6379,6548,5367,https://images.gr-assets.com/books/1328214020m/12880428.jpg,https://images.gr-assets.com/books/1328214020s/12880428.jpg
4883,307960307,14,"Diane Muldrow, J.P. Miller",1954,The Little Red Hen (Little Golden Book),,4.2,22932,227,812,4691,5715,11598,https://images.gr-assets.com/books/1320489925m/867650.jpg,https://images.gr-assets.com/books/1320489925s/867650.jpg
